年份,股票代码,交易数量
2008,AMFI,59114500.0
2008,AVAV,58510000.0
2008,IGV,58181800.0
2008,IAT,58064400.0
2008,IILG,57960200.0
2008,IXC,57134200.0
2008,ANGO,56751400.0
2008,AIMC,56592400.0
2008,AIRM,56380500.0
2008,GDV,56339400.0
2008,IMGN,55711700.0
2008,IUSA,55345400.0
2008,IJJ,55263200.0
2008,AERG,54943000.0
2008,IIF,54121000.0
2008,ACTL,53607500.0
2008,ICOC,53603100.0
2008,ININ,53209200.0
2008,AFAM,52255300.0
2008,IBCP,52099100.0
2008,ABCO,51767900.0
2008,IMAX,51680600.0
2008,ICGE,51414200.0
2008,AVGN,50574200.0
2008,ABCW,50071300.0
2008,ATAC,50068200.0
2008,AMRI,50060600.0
2008,IRBT,49210700.0
2008,ACLI,48816700.0
2008,IEZ,47421300.0
2008,ASFI,46540400.0
2008,ACTS,46425100.0
2008,IWC,46213000.0
2008,APEI,45909700.0
2008,IRS,45697400.0
2008,IXYS,44756000.0
2008,AVNW,44221400.0
2008,AGNC,43476600.0
2008,AACC,43424800.0
2008,ICA,43258100.0
2008,AMSF,43200400.0
2008,IGTE,43126700.0
2008,GIB,42902700.0
2008,ACTG,42792500.0
2008,IOSP,42631700.0
2008,IRIS,42297800.0
2008,AVNR,41769500.0
2008,AIRV,41691800.0
2008,IPAR,41297000.0
2008,AIPC,41159600.0
2008,ARWR,41104200.0
2008,ADLS,40944400.0
2008,AUDC,40247400.0
2008,ABTL,39927700.0
2008,IDG,39887400.0
2008,ISTA,39693100.0
2008,IPCC,39683300.0
2008,IRE,39233400.0
2008,ISF,38683700.0
2008,ICUI,38058100.0
2008,ISLN,37780200.0
2008,AXTI,37779400.0
2008,GTY,37729500.0
2008,IDT,37333400.0
2008,IPCS,37203800.0
2008,APPY,37124300.0
2008,AWBC,37111400.0
2008,ARII,36540600.0
2008,AHII,36482100.0
2008,ALOG,36181200.0
2008,INDM,36155800.0
2008,IGK,35718900.0
2008,GRB,35415100.0
2008,AREX,33880700.0
2008,ICFI,33200800.0
2008,ACEL,33024900.0
2008,ISSI,32981900.0
2008,IBKC,32859300.0
2008,ISSC,32751800.0
2008,IBAS,31640700.0
2008,ARLP,31586100.0
2008,GTS,31399500.0
2008,ACAT,31319500.0
2008,ALXA,31265300.0
2008,IDU,31094100.0
2008,IHR,31093800.0
2008,GCH,31013300.0
2008,IPSU,30608900.0
2008,ICAD,30441600.0
2008,GEX,29987300.0
2008,ASEI,29969700.0
2008,IYY,29424700.0
2008,IEI,29347500.0
2008,GCS,29276900.0
2008,AAON,29114600.0
2008,INET,28755900.0
2008,IBNK,28698600.0
2008,ISI,28684000.0
2008,GBL,28286500.0
2008,IYC,28186400.0
2008,IYH,27665500.0
2008,INDB,27126100.0
2008,ACWI,27013800.0
2008,IGM,26952000.0
2008,IHI,26900600.0
2008,ACAP,26717800.0
2008,ASMI,26542200.0
2008,AMSWA,26258600.0
2008,ADPI,26131300.0
2008,ARST,26075800.0
2008,AMCS,25862200.0
2008,ANEN,25759700.0
2008,ALEX,25668500.0
2008,GEJ,25580500.0
2008,IYJ,25492300.0
2008,AMWD,25452900.0
2008,IKAN,25404700.0
2008,AVTR,25267400.0
2008,GOM,24686400.0
2008,AIXG,24556900.0
2008,ACCL,24064000.0
2008,III,23924500.0
2008,IHF,23918600.0
2008,ASYS,23841800.0
2008,IXJ,23613700.0
2008,APAC,23378900.0
2008,IPCM,23036700.0
2008,IDRA,23034000.0
2008,ACET,22901700.0
2008,IXN,22591800.0
2008,IRDM,22511300.0
2008,IMNY,22501000.0
2008,ANDS,21998900.0
2008,IIT,21918800.0
2008,APPA,21791100.0
2008,IYK,21098600.0
2008,IMKTA,20965400.0
2008,IRR,20939100.0
2008,AEHR,20787100.0
2008,APSG,20716600.0
2008,ASTIZ,20556500.0
2008,IIJI,20360900.0
2008,ATEC,20121500.0
2008,IXG,20024400.0
2008,INHX,19666300.0
2008,INB,19597400.0
2008,ABBC,19389700.0
2008,GKM,19387300.0
2008,ACWX,19366700.0
2008,IGN,19201000.0
2008,ALLI,19068500.0
2008,ICXT,18169900.0
2008,ACTI,18125600.0
2008,INZ,18051300.0
2008,IXP,17803200.0
2008,ARBX,17777600.0
2008,IFNY,17772600.0
2008,GF,17644800.0
2008,GSH,17482200.0
2008,GDL,16996900.0
2008,AFOP,16656700.0
2008,AMIE,16643300.0
2008,ISG,16583500.0
2008,ICGN,16568500.0
2008,ATNI,16065100.0
2008,ITA,15772200.0
2008,AAXJ,15554400.0
2008,ICTG,15443400.0
2008,GSP,15213300.0
2008,ITF,15158700.0
2008,AHGP,15155400.0
2008,IGOI,15140500.0
2008,IGA,15085000.0
2008,GEC,15078400.0
2008,AERT,14728700.0
2008,GHI,14699300.0
2008,ATCO,14593000.0
2008,AHCI,14263200.0
2008,GMK,13659700.0
2008,AMPL,13626600.0
2008,GDF,13590500.0
2008,INOD,13542300.0
2008,IND,13457000.0
2008,AFFY,13403900.0
2008,GED,13379300.0
2008,ATRN,13255100.0
2008,ATRO,13170700.0
2008,ADAT,12763400.0
2008,ABCB,12680400.0
2008,ITRN,12451600.0
2008,ANSW,12211600.0
2008,GEG,11788300.0
2008,IHE,11743300.0
2008,ASCMA,11682800.0
2008,IX,11610200.0
2008,ASGR,11496900.0
2008,GSL,11367700.0
2008,GUT,11278500.0
2008,AERO,11265700.0
2008,IFGL,11220200.0
2008,IGLD,11195100.0
2008,IBIS,11071300.0
2008,ADRD,11036400.0
2008,GOF,10903400.0
2008,IQI,10857500.0
2008,GMA,10854900.0
2008,ISP,10802100.0
2008,IAE,10597000.0
2008,GJM,10582800.0
2008,ANIK,10326600.0
2008,ISH,10131500.0
2008,GAM,10106500.0
2008,GER,10056400.0
2008,IDSY,9974400.0
2008,IDSA,9916700.0
2008,ALDA,9694600.0
2008,ALOY,8876400.0
2008,GPX,8857200.0
2008,AWRE,8784700.0
2008,ACHN,8702100.0
2008,ALUS,8624200.0
2008,GNV,8570200.0
2008,AFFM,8563900.0
2008,ALLT,8536700.0
2008,ARTW,8531900.0
2008,IID,8507100.0
2008,GCF,8490900.0
2008,ASTC,8480100.0
2008,IFON,8377100.0
2008,ANLY,8376300.0
2008,AMTY,8192600.0
2008,IAAC,8076000.0
2008,ACME,8037000.0
2008,ATAI,7937600.0
2008,IIM,7898500.0
2008,ACFN,7847300.0
2008,GLP,7730100.0
2008,ARTX,7656000.0
2008,AEZS,7542000.0
2008,IMT,7456400.0
2008,APCVZ,7413300.0
2008,IMF,7353500.0
2008,INFI,7290600.0
2008,ATHX,7257700.0
2008,AEY,7251500.0
2008,INXI,7246400.0
2008,IEP,7229100.0
2008,IRL,7098200.0
2008,AEPI,6738500.0
2008,ADRA,6698000.0
2008,AROW,6645100.0
2008,GGT,6612500.0
2008,ATRM,6610200.0
2008,ALAN,6609200.0
2008,ASRV,6451100.0
2008,ADEP,6401900.0
2008,GGC,6337800.0
2008,AMGI,6324300.0
2008,IAK,6310900.0
2008,ADAM,6205600.0
2008,ABMC,6081200.0
2008,ANAT,6063100.0
2008,ACUR,5994800.0
2008,ARSD,5935000.0
2008,INMD,5896100.0
2008,GCV,5877000.0
2008,AMPH,5785200.0
2008,ICOP,5611100.0
2008,ATRC,5557700.0
2008,GAR,5551000.0
2008,AVCA,5434500.0
2008,IBCA,5399500.0
2008,ABII,5397600.0
2008,GSC,5393900.0
2008,APII,5353300.0
2008,IQM,5335300.0
2008,IHC,5309900.0
2008,INTX,5237500.0
2008,AIRT,5138200.0
2008,GFY,4995200.0
2008,IBA,4914100.0
2008,IQT,4844400.0
2008,GAJ,4755100.0
2008,ADES,4670300.0
2008,ATX,4643200.0
2008,GAI,4543500.0
2008,ABIO,4517500.0
2008,AMRN,4496400.0
2008,ANTP,4473500.0
2008,ICB,4394700.0
2008,ARCI,4270500.0
2008,IIC,4226000.0
2008,GRX,4131500.0
2008,APFC,4120800.0
2008,GRR,4026600.0
2008,ANGN,3991400.0
2008,AVSR,3937100.0
2008,INFO,3931100.0
2008,ARYX,3904500.0
2008,INPH,3847100.0
2008,ALCO,3653600.0
2008,GYB,3616900.0
2008,IRIX,3582800.0
2008,IPII,3557300.0
2008,APAGF,3549700.0
2008,ATAX,3477700.0
2008,IKJ,3424500.0
2008,GVI,3407100.0
2008,GEP,3398800.0
2008,GEA,3280900.0
2008,IQC,3275200.0
2008,ISIG,3224500.0
2008,ADRU,3173900.0
2008,ATGN,3152600.0
2008,IIN,3141700.0
2008,ATEA,3133100.0
2008,INSW,3115400.0
2008,GPJ,3086100.0
2008,IMS,3085000.0
2008,GAH,3058600.0
2008,GJW,3049700.0
2008,GWF,3030900.0
2008,ICLN,2937400.0
2008,GPD,2916500.0
2008,INBP,2862400.0
2008,ANCX,2767200.0
2008,IKM,2648200.0
2008,AMAC,2643100.0
2008,IKR,2629900.0
2008,ABVA,2589000.0
2008,IRSN,2505700.0
2008,INTT,2299300.0
2008,ATLO,2269000.0
2008,IMC,2166500.0
2008,ADGF,2009800.0
2008,GPU,2006600.0
2008,GFW,1954400.0
2008,GJH,1935300.0
2008,GBF,1924900.0
2008,ICS,1916200.0
2008,ISM,1889800.0
2008,ACFC,1861200.0
2008,IFSM,1850600.0
2008,IKL,1829800.0
2008,IFAS,1817900.0
2008,GFZ,1770500.0
2008,IJD,1769500.0
2008,AUTC,1719300.0
2008,GPW,1683100.0
2008,AMOT,1629700.0
2008,INVE,1601400.0
2008,ASUR,1579300.0
2008,ANCI,1562600.0
2008,IQN,1529000.0
2008,AETI,1513500.0
2008,ARTNA,1510800.0
2008,ARKR,1509400.0
2008,ISNS,1472500.0
2008,AMRB,1459300.0
2008,GJS,1442800.0
2008,GYA,1440400.0
2008,AMOV,1406900.0
2008,AAME,1379400.0
2008,AHPI,1306900.0
2008,AMAB,1284600.0
2008,AMGIZ,1256000.0
2008,GNI,1246700.0
2008,AMIN,1246000.0
2008,ICLK,1232200.0
2008,ALSE,1205600.0
2008,ATRI,1151800.0
2008,ALOT,1125000.0
2008,IBCPO,1104700.0
2008,GJN,1104200.0
2008,GJO,1067000.0
2008,GUL,1029000.0
2008,ALLB,1008800.0
2008,GJT,983600.0
2008,ACSEF,977300.0
2008,GUI,968300.0
2008,APAB,924600.0
2008,AMIC,899900.0
2008,INCB,878200.0
2008,INOC,873400.0
2008,GJD,845200.0
2008,ASBI,837700.0
2008,ALNC,836800.0
2008,IFNA,781000.0
2008,ANNB,718200.0
2008,GJV,716400.0
2008,ASFN,700000.0
2008,GJG,691600.0
2008,ALBY,660100.0
2008,GJR,647400.0
2008,GJE,639100.0
2008,GJJ,607300.0
2008,GJB,593200.0
2008,AMNB,587200.0
2008,AMTC,571600.0
2008,GUQ,557500.0
2008,GJX,521900.0
2008,IFEU,516400.0
2008,ATBC,509100.0
2008,ARCW,500200.0
2008,ARDNA,491100.0
2008,GJL,491000.0
2008,GAT,485000.0
2008,ITIC,484600.0
2008,GYC,453800.0
2008,GJF,402500.0
2008,GJI,378700.0
2008,ICCC,369300.0
2008,IKNX,345000.0
2008,IRETP,307500.0
2008,GRE,282200.0
2008,AUBN,198500.0
2008,GJK,197300.0
2008,GBB,196900.0
2008,INTG,180500.0
2008,IFLG,175900.0
2008,GJP,167300.0
2008,AMCE,149500.0
2008,ISRL,136500.0
2008,AMTCP,128300.0
2008,IFSB,119400.0
2008,IMB,111300.0
2008,APSA,109800.0
2008,ASRVP,86300.0
2008,AMEN,6300.0
2008,GTC,0.0
