年份,股票代码,交易数量
2005,ARTG,208892300.0
2005,GES,208329000.0
2005,IVV,204192900.0
2005,INSM,204095200.0
2005,AVID,200858300.0
2005,IO,198611900.0
2005,IMAX,196867300.0
2005,ISRG,194227800.0
2005,ACAS,190742100.0
2005,IBN,172780800.0
2005,ILMN,167362400.0
2005,GPN,163674600.0
2005,ARIA,160414300.0
2005,ACGY,155513400.0
2005,ATHR,152104700.0
2005,ARMH,148571700.0
2005,IN,146137600.0
2005,ANPI,141596000.0
2005,GOL,139360400.0
2005,ILF,138764000.0
2005,AMED,137084900.0
2005,GAP,136318400.0
2005,ISSI,136214700.0
2005,ISPH,133682600.0
2005,AVCT,132230200.0
2005,ATMI,129671100.0
2005,AEIS,128173700.0
2005,AMMD,124775000.0
2005,AXAS,123135400.0
2005,ICOG,121348900.0
2005,AUDC,121279000.0
2005,ADLR,121238000.0
2005,IDCC,121195300.0
2005,ANTP,120784700.0
2005,INT,120103200.0
2005,GWW,119541700.0
2005,IMOS,115827900.0
2005,AERG,115288100.0
2005,IYE,115175100.0
2005,ING,113082400.0
2005,ICGE,112986500.0
2005,ITMN,107069700.0
2005,ITRI,104654500.0
2005,GDI,103456800.0
2005,GY,103257300.0
2005,IFF,101593500.0
2005,ANSW,101563000.0
2005,IPAS,100858300.0
2005,ANAD,99907600.0
2005,GMT,99671200.0
2005,ACTU,98666900.0
2005,IT,98489200.0
2005,ARNA,98070100.0
2005,ISIS,97905100.0
2005,ANSS,97613400.0
2005,GPC,97210600.0
2005,AZPN,97190400.0
2005,ITG,95446100.0
2005,GGG,93610500.0
2005,ABFS,92469800.0
2005,ARTC,92008200.0
2005,ASBC,90338800.0
2005,AIPC,89390200.0
2005,AGEN,88106700.0
2005,ALSK,84841900.0
2005,GAS,84355700.0
2005,AINV,84332600.0
2005,AIRT,83083700.0
2005,IEX,83013500.0
2005,IOC,80037000.0
2005,IGOI,79703500.0
2005,IMMU,78847900.0
2005,GNA,78357200.0
2005,ABXA,77587400.0
2005,ATSG,77587400.0
2005,IGR,77251800.0
2005,ASCA,76513600.0
2005,IVN,76285300.0
2005,GXP,76003100.0
2005,ABTL,75853400.0
2005,IFN,75336700.0
2005,ISSC,75014900.0
2005,IGE,74342700.0
2005,GIM,74032100.0
2005,ASIA,71849900.0
2005,ACTI,71345900.0
2005,IDXX,70882600.0
2005,GIL,69278000.0
2005,ISLE,68932600.0
2005,AMSC,68729900.0
2005,ACMR,67292900.0
2005,GB,66772000.0
2005,ID,66175800.0
2005,ATPG,66006700.0
2005,IVE,65718300.0
2005,ACIW,65655300.0
2005,ATLS,64196100.0
2005,ICO,64178400.0
2005,GCO,62714800.0
2005,IVW,61430300.0
2005,AFCE,60490700.0
2005,ARBX,60169900.0
2005,AMRI,59614900.0
2005,GDP,58477200.0
2005,IMN,57709200.0
2005,IART,57618400.0
2005,ITWO,56831200.0
2005,GET,56741400.0
2005,IRIS,56064900.0
2005,IDA,55617300.0
2005,AMCS,55271000.0
2005,AMSG,55211000.0
2005,GFF,55166600.0
2005,GVA,54951300.0
2005,IMNY,54419300.0
2005,GLT,54335500.0
2005,IGD,53827200.0
2005,AGYS,53189400.0
2005,IYZ,53107000.0
2005,IMGN,52992300.0
2005,ADAT,52876800.0
2005,GAB,51351500.0
2005,GDV,51310100.0
2005,IJS,51008800.0
2005,IXYS,50737500.0
2005,IGW,50703500.0
2005,IFSIA,50214000.0
2005,IJJ,50015300.0
2005,IJH,49465300.0
2005,ASMI,49382400.0
2005,IXC,49052100.0
2005,IUSA,48956500.0
2005,ADVS,48322300.0
2005,ACTL,48243800.0
2005,IRC,47657500.0
2005,GTN,47537800.0
2005,GBX,47410100.0
2005,AACC,46909800.0
2005,IEV,46873400.0
2005,ICE,46796300.0
2005,ACPW,46651300.0
2005,ARQL,45896600.0
2005,IJT,45893000.0
2005,ASEI,45858100.0
2005,IVZ,45714100.0
2005,IWA,45431000.0
2005,IPII,45402300.0
2005,APSG,44242200.0
2005,ARCC,44214000.0
2005,IAG,43802800.0
2005,IVAC,43654300.0
2005,GWR,43513300.0
2005,IVC,43468000.0
2005,INSU,43334500.0
2005,IDIX,43209600.0
2005,ANGO,43017400.0
2005,IGV,42994600.0
2005,IBAS,42595700.0
2005,IMMR,42362100.0
2005,ASFI,42160100.0
2005,ARLP,41786500.0
2005,GRT,41705000.0
2005,INAP,41288000.0
2005,GMXR,41183200.0
2005,ALNY,40614000.0
2005,ACCL,40544600.0
2005,GEF,40496800.0
2005,ICON,40380700.0
2005,IYT,40222800.0
2005,ICAD,39296400.0
2005,IIIN,38912800.0
2005,IYH,38570500.0
2005,IIVI,38567500.0
2005,ICLR,38440800.0
2005,ISTA,37693600.0
2005,ARRY,37577000.0
2005,ISCA,37205600.0
2005,IPCC,37058900.0
2005,ABAX,36773900.0
2005,IFON,36726000.0
2005,ACGL,36428700.0
2005,GRS,36152400.0
2005,GPI,35689600.0
2005,ACET,35491800.0
2005,ABCO,35329200.0
2005,ASTE,35211200.0
2005,IBIS,34886000.0
2005,ACAP,34735900.0
2005,ASGN,34704000.0
2005,AHCI,34245000.0
2005,ICUI,33898500.0
2005,IJK,33753900.0
2005,IRBT,32283200.0
2005,GKM,31792000.0
2005,ATAC,31089400.0
2005,ANDS,30943100.0
2005,IIF,30910100.0
2005,IRS,30794900.0
2005,INTX,30161700.0
2005,GHL,29605400.0
2005,GCS,29553700.0
2005,GOM,29523600.0
2005,IPAR,29304500.0
2005,INOD,29124000.0
2005,AVNR,28999800.0
2005,IDC,28740600.0
2005,IIT,28121500.0
2005,GCA,27815600.0
2005,GLF,27755100.0
2005,GEO,27513800.0
2005,ABMD,27430200.0
2005,APOG,27302300.0
2005,IBI,26698400.0
2005,GPK,26668800.0
2005,IDT,26585500.0
2005,IGN,26494800.0
2005,ACAT,26388700.0
2005,ITC,25949400.0
2005,AERT,25555300.0
2005,ALTH,25334000.0
2005,IFNY,25137700.0
2005,ATCO,24741800.0
2005,AFOP,24666200.0
2005,AATI,23926400.0
2005,ANIK,23899600.0
2005,ASGR,22995000.0
2005,IMA,22486500.0
2005,ARWR,22470300.0
2005,ABMC,22254400.0
2005,ADRE,21264800.0
2005,IKAN,20744300.0
2005,IYM,20499200.0
2005,ACTG,20352800.0
2005,IDSY,20311500.0
2005,ALOY,20245400.0
2005,GMA,20177900.0
2005,ALAN,20174200.0
2005,IOSP,19389600.0
2005,ICOC,18941700.0
2005,IBCP,18739800.0
2005,IDU,18708700.0
2005,ANEN,18680300.0
2005,ALOG,18340700.0
2005,ABCW,18000200.0
2005,ANLY,17743300.0
2005,ALDA,17675100.0
2005,GNK,17657500.0
2005,IYW,17637400.0
2005,ARTX,17562000.0
2005,ADPI,17532800.0
2005,GJM,17421100.0
2005,INMD,17420400.0
2005,AMWD,17373800.0
2005,APAC,17205700.0
2005,AWRE,16953500.0
2005,ADAM,16745000.0
2005,AMSWA,15941800.0
2005,IRET,15920700.0
2005,ISBC,15867700.0
2005,ATSI,15845000.0
2005,GHI,15794300.0
2005,IYC,15687600.0
2005,ACEL,15455700.0
2005,IGM,14524900.0
2005,IDSA,14276900.0
2005,ARTW,14246800.0
2005,GIB,14113700.0
2005,AIRM,13950500.0
2005,IXJ,13624900.0
2005,AMFI,13453800.0
2005,AFFM,13126600.0
2005,IYK,13117200.0
2005,ANDE,12932800.0
2005,IBOC,12789800.0
2005,AVGN,12740700.0
2005,GRB,12683300.0
2005,ACUS,12623800.0
2005,AUXL,12545700.0
2005,ATEA,12528000.0
2005,INDM,12457800.0
2005,GKK,12314800.0
2005,ICGN,12274600.0
2005,ARGN,11923700.0
2005,GTY,11908100.0
2005,AKRX,11427200.0
2005,ACAD,11343400.0
2005,IOO,10951600.0
2005,GEC,10889900.0
2005,ISI,10889200.0
2005,GCH,10853200.0
2005,AXTI,10641700.0
2005,GED,10571300.0
2005,INHX,10386100.0
2005,AIXG,10321100.0
2005,ANGN,10258300.0
2005,IHR,10231500.0
2005,ABAT,10215200.0
2005,ICA,10077300.0
2005,IPSU,10075700.0
2005,IYJ,10073000.0
2005,AEZS,9955500.0
2005,INZ,9827500.0
2005,IGTE,9725900.0
2005,GBL,9711700.0
2005,ISYS,9584000.0
2005,IRIX,9543800.0
2005,IND,9511500.0
2005,ISIG,9440400.0
2005,AMAG,9283800.0
2005,GF,9242400.0
2005,AWBC,8952600.0
2005,IPCS,8914000.0
2005,IYF,8913200.0
2005,INDB,8909000.0
2005,GPX,8896000.0
2005,IQI,8658600.0
2005,AAON,8654600.0
2005,INFO,8532000.0
2005,ATRM,8441400.0
2005,GUT,8394500.0
2005,IGLD,8342300.0
2005,IMKTA,8191900.0
2005,IYY,8146800.0
2005,AEPI,7990100.0
2005,IMF,7891400.0
2005,ISP,7753000.0
2005,GDF,7735100.0
2005,IHS,7688300.0
2005,GTC,7684100.0
2005,ITF,7556000.0
2005,ALLI,7521000.0
2005,GAH,7449100.0
2005,IBKC,7298200.0
2005,GAM,7242100.0
2005,IBNK,7239100.0
2005,ITRN,6920600.0
2005,AEY,6897000.0
2005,IDRA,6890100.0
2005,AMTY,6485700.0
2005,ACME,6399300.0
2005,ASYS,6356400.0
2005,APFC,6281500.0
2005,GFY,6115900.0
2005,ATRC,6108200.0
2005,GGC,6101000.0
2005,AMSF,6088200.0
2005,IIM,6038200.0
2005,ABBC,6034200.0
2005,ISG,5989600.0
2005,IIN,5911100.0
2005,IMT,5908600.0
2005,AVCA,5846000.0
2005,INFI,5831200.0
2005,ICOP,5775100.0
2005,GYB,5652900.0
2005,ACLI,5555000.0
2005,APII,5470200.0
2005,ACSEF,5378000.0
2005,AMAC,5211700.0
2005,IYG,5109800.0
2005,IQT,5104900.0
2005,ATGN,5070400.0
2005,GSH,4741900.0
2005,GMK,4713400.0
2005,ACTS,4667600.0
2005,ACFC,4588800.0
2005,ADRA,4580700.0
2005,IEP,4573800.0
2005,INXI,4461200.0
2005,IRE,4420900.0
2005,GGT,4402100.0
2005,INVE,4347000.0
2005,AROW,4257500.0
2005,AMPL,4212200.0
2005,ALSE,4208500.0
2005,ALCO,4188500.0
2005,IWC,4149700.0
2005,IQM,4109500.0
2005,ABCB,4044700.0
2005,APPA,4040800.0
2005,GBE,4038900.0
2005,AAWW,3962900.0
2005,ININ,3902800.0
2005,IBCA,3880000.0
2005,ABIO,3761300.0
2005,ADLS,3685600.0
2005,GCV,3597700.0
2005,AHPI,3484000.0
2005,IGA,3481600.0
2005,INBP,3467100.0
2005,AMIE,3438300.0
2005,GEP,3436200.0
2005,AVSR,3415000.0
2005,GAJ,3412700.0
2005,GLP,3402900.0
2005,GRR,3242500.0
2005,GWF,3208000.0
2005,ASRV,3198000.0
2005,IBA,3198000.0
2005,INPH,3123300.0
2005,IIC,3074100.0
2005,AMIN,3040700.0
2005,AMOT,3006400.0
2005,ICCC,2910500.0
2005,IXN,2900100.0
2005,GPU,2879600.0
2005,ALOT,2864700.0
2005,INTT,2853000.0
2005,ICTG,2831300.0
2005,ICB,2814900.0
2005,GSI,2719100.0
2005,IMS,2681300.0
2005,ADRD,2586600.0
2005,IQC,2535300.0
2005,IXG,2532400.0
2005,ISNS,2511500.0
2005,INOC,2467700.0
2005,ATX,2424900.0
2005,IXP,2373900.0
2005,ADES,2350100.0
2005,ADGF,2269100.0
2005,ADEP,2249700.0
2005,ASUR,2217700.0
2005,ASTC,2198600.0
2005,ANCX,2189400.0
2005,GPJ,2157800.0
2005,INSW,2147300.0
2005,ACFN,2140100.0
2005,APPY,2117200.0
2005,IKJ,2097000.0
2005,AMOV,1992400.0
2005,AFAM,1964400.0
2005,AEHR,1905300.0
2005,ATRO,1894400.0
2005,INCB,1823300.0
2005,IKM,1812500.0
2005,IMC,1811400.0
2005,GPD,1795500.0
2005,IRL,1774800.0
2005,ATLO,1774400.0
2005,ACUR,1767300.0
2005,GAI,1735900.0
2005,AMIC,1727700.0
2005,AMRN,1698400.0
2005,IX,1667200.0
2005,IJD,1662900.0
2005,IKL,1659800.0
2005,ARKR,1633900.0
2005,ISH,1632500.0
2005,ADRU,1599900.0
2005,ISRL,1571100.0
2005,IAAC,1557900.0
2005,ATAX,1545200.0
2005,IKR,1509600.0
2005,GFZ,1446100.0
2005,IHC,1445800.0
2005,IRSN,1422600.0
2005,GPW,1408300.0
2005,IQN,1400200.0
2005,ICS,1347200.0
2005,AMRB,1329600.0
2005,GFW,1288100.0
2005,AAME,1256500.0
2005,ANAT,1218200.0
2005,ARCI,1178300.0
2005,AMPH,1153700.0
2005,ARTNA,1115400.0
2005,ABVA,1037700.0
2005,APAGF,1008800.0
2005,ATNI,938200.0
2005,AMCE,925200.0
2005,IKNX,907100.0
2005,APAB,899400.0
2005,GNI,894100.0
2005,AMNB,864800.0
2005,GYA,845200.0
2005,GUL,758800.0
2005,ALNC,750200.0
2005,GUI,659000.0
2005,ATRI,647600.0
2005,GJD,627200.0
2005,GJI,626400.0
2005,GJH,600700.0
2005,ALBY,545900.0
2005,ANNB,527700.0
2005,ARDNA,518500.0
2005,ARCW,515300.0
2005,GJJ,502700.0
2005,ALLB,492700.0
2005,ASBI,483000.0
2005,APSA,459200.0
2005,IFSB,437700.0
2005,GJG,435300.0
2005,ANSV,410900.0
2005,GUQ,408900.0
2005,ITIC,367500.0
2005,GJB,361400.0
2005,GJF,353800.0
2005,AMTC,341800.0
2005,GJE,334100.0
2005,INTG,306700.0
2005,GYC,279300.0
2005,AMAB,257000.0
2005,IBCPO,245800.0
2005,IRETP,206600.0
2005,AUBN,176600.0
2005,ASRVP,164600.0
2005,GRE,152100.0
2005,IMB,137400.0
2005,GJO,113700.0
2005,ATBC,105100.0
2005,AMTCP,83400.0
2005,GJK,80200.0
2005,GJN,54100.0
2005,ASFN,10000.0
2005,AMEN,8300.0
2005,GJL,1500.0
2005,GMW,0.0
