年份,股票代码,交易数量
2007,IBIS,9392100.0
2007,IXG,9371800.0
2007,ADAM,9371200.0
2007,GLP,9309600.0
2007,ISP,9111100.0
2007,IAE,9067100.0
2007,ADRA,8798500.0
2007,ISH,8503500.0
2007,INTX,8366900.0
2007,ATRM,8278500.0
2007,GER,8190100.0
2007,GCF,8177500.0
2007,ISIG,8107900.0
2007,ICXT,8020600.0
2007,GEX,7977700.0
2007,GUT,7955900.0
2007,AMAC,7875800.0
2007,ALDA,7780700.0
2007,APWR,7696700.0
2007,IYK,7608400.0
2007,IAT,7601700.0
2007,IQI,7583000.0
2007,IRL,7559500.0
2007,AWRE,7395100.0
2007,AMTY,7313900.0
2007,INPH,7287500.0
2007,ATRC,7274800.0
2007,ALUS,7203800.0
2007,AERO,7200500.0
2007,IX,7199700.0
2007,GAI,7148400.0
2007,GED,7132600.0
2007,GAM,7110000.0
2007,ARCI,6927900.0
2007,GOF,6753400.0
2007,GTS,6721500.0
2007,GJM,6426300.0
2007,ACUR,6268200.0
2007,APEI,6257200.0
2007,ATGN,6215700.0
2007,ACME,6154400.0
2007,APFC,6085600.0
2007,ADRU,6061700.0
2007,GFY,6039700.0
2007,ASRV,5924500.0
2007,AROW,5840700.0
2007,IIM,5772000.0
2007,INFI,5624100.0
2007,IMF,5615200.0
2007,ADES,5611900.0
2007,ANCX,5551200.0
2007,GGT,5482200.0
2007,GRR,5473700.0
2007,IMT,5355600.0
2007,AIRT,5073900.0
2007,INMD,5062800.0
2007,ALCO,4871600.0
2007,AMPH,4850600.0
2007,ATX,4809900.0
2007,AVSR,4704300.0
2007,IHE,4609700.0
2007,IBA,4548800.0
2007,IHC,4523100.0
2007,ISM,4510400.0
2007,INBP,4439600.0
2007,GYB,4316800.0
2007,IEI,4293800.0
2007,IQM,4233300.0
2007,IIN,4150800.0
2007,IQT,4123100.0
2007,AREX,4090900.0
2007,ADGF,4083400.0
2007,GCV,4073700.0
2007,INVE,4044200.0
2007,GAR,4005800.0
2007,GBF,4000300.0
2007,ATAX,3992500.0
2007,ARYX,3914900.0
2007,AEHR,3869800.0
2007,ABVA,3784100.0
2007,AMGI,3725800.0
2007,INFO,3709100.0
2007,GPD,3582100.0
2007,IAK,3480800.0
2007,ASTC,3422700.0
2007,ICB,3154100.0
2007,APAGF,3136900.0
2007,AETI,3125800.0
2007,IID,3047400.0
2007,GRX,3018700.0
2007,ADEP,2957500.0
2007,AMOT,2943700.0
2007,AMGIZ,2936600.0
2007,IIC,2861600.0
2007,GAH,2854300.0
2007,GEP,2839400.0
2007,GVI,2715200.0
2007,ABII,2675600.0
2007,AAME,2656700.0
2007,INET,2569800.0
2007,ALOT,2550500.0
2007,GWF,2524700.0
2007,IQC,2315100.0
2007,GPU,2239200.0
2007,IKJ,2149800.0
2007,ALSE,2137600.0
2007,IMS,2131300.0
2007,GAJ,2112900.0
2007,AMRB,2105900.0
2007,GJS,2082500.0
2007,INOC,2066000.0
2007,AMOV,2060900.0
2007,INTT,2054600.0
2007,ARKR,1935500.0
2007,IKR,1914400.0
2007,GYC,1837400.0
2007,AMIN,1827300.0
2007,ACFC,1802000.0
2007,IRSN,1787100.0
2007,GPJ,1756700.0
2007,GPW,1735500.0
2007,ACSEF,1733300.0
2007,IKM,1722700.0
2007,ISNS,1718900.0
2007,ANAT,1667400.0
2007,ARTNA,1637700.0
2007,ALLB,1622800.0
2007,IKL,1578100.0
2007,GFW,1459000.0
2007,AMIC,1443900.0
2007,APII,1395700.0
2007,ICS,1365100.0
2007,IMC,1363100.0
2007,APAB,1314700.0
2007,ARCW,1314200.0
2007,IJD,1295300.0
2007,INCB,1219400.0
2007,ICCC,1164500.0
2007,AHPI,1087800.0
2007,GFZ,1067800.0
2007,ASBI,1062100.0
2007,GJN,1051500.0
2007,IQN,1047100.0
2007,ICLK,891900.0
2007,GNI,846900.0
2007,ALNC,780900.0
2007,ALBY,761200.0
2007,GYA,733400.0
2007,GJE,720900.0
2007,GUL,704500.0
2007,ATHX,701700.0
2007,AMAB,698800.0
2007,AMNB,668600.0
2007,GJO,668300.0
2007,ANNB,566900.0
2007,IBCPO,541100.0
2007,GJH,539500.0
2007,ASFN,477200.0
2007,APSA,476100.0
2007,ATRI,470400.0
2007,IKNX,461300.0
2007,GJB,456800.0
2007,GUI,450400.0
2007,GJT,436400.0
2007,GJF,424500.0
2007,GJW,411200.0
2007,IFSB,396700.0
2007,GJD,384400.0
2007,ARDNA,376100.0
2007,AMTC,361600.0
2007,GUQ,361200.0
2007,GJK,350600.0
2007,ITIC,346400.0
2007,ATRN,342600.0
2007,AUBN,333600.0
2007,AMCE,312700.0
2007,GJV,311300.0
2007,GJG,305600.0
2007,GJJ,281100.0
2007,GJX,273900.0
2007,ISRL,271400.0
2007,ATLO,264500.0
2007,GJI,258800.0
2007,GRE,255200.0
2007,IFLG,225700.0
2007,INTG,169600.0
2007,AMTCP,167600.0
2007,IRETP,158000.0
2007,ATBC,150800.0
2007,GJL,84200.0
2007,ASRVP,69000.0
2007,IFGL,49900.0
2007,IMB,33100.0
2007,IFSM,21700.0
2007,IFNA,14500.0
2007,GSC,14000.0
2007,AMEN,12300.0
2007,GJP,11200.0
2007,IFEU,6300.0
2007,GJR,3100.0
2007,GTC,0.0
2007,GBB,0.0
