年份,股票代码,交易数量
2001,GCO,86120100.0
2001,ARTC,85584200.0
2001,ASBC,83788700.0
2001,ARNA,82279700.0
2001,GIL,81246800.0
2001,AMSG,81066100.0
2001,GRA,78677700.0
2001,AMMD,76682400.0
2001,ID,76649500.0
2001,IM,76583300.0
2001,IVV,76480200.0
2001,IDCC,73566200.0
2001,ARQL,73157200.0
2001,AWRE,68767000.0
2001,ALGN,68628400.0
2001,ALVR,67852200.0
2001,ARIA,66967400.0
2001,IDC,66520300.0
2001,GMT,66145000.0
2001,ACTL,64516300.0
2001,AMSC,64418100.0
2001,IJR,63941400.0
2001,ABFS,62682400.0
2001,ING,61723300.0
2001,IART,59333400.0
2001,ASGN,58975300.0
2001,ISRG,58878700.0
2001,ASIA,58377200.0
2001,GXP,57717300.0
2001,ITG,57242300.0
2001,IMA,56328300.0
2001,ACAS,56160700.0
2001,ACCL,55673000.0
2001,AFCE,54632700.0
2001,ACAP,53881300.0
2001,ACIW,53744800.0
2001,IT,53576200.0
2001,ITRI,52255700.0
2001,ILMN,51406800.0
2001,GAB,48550600.0
2001,ADLR,48312900.0
2001,APOG,47853500.0
2001,ABMD,46361000.0
2001,AMCS,44911700.0
2001,AGYS,44048000.0
2001,GIM,43882900.0
2001,GPN,42126800.0
2001,GES,41558800.0
2001,GVA,41309800.0
2001,INT,39976800.0
2001,IBIS,39292800.0
2001,ASCA,38816000.0
2001,ANPI,38051600.0
2001,GG,37596600.0
2001,AVID,37451900.0
2001,GTI,37391200.0
2001,IBAS,37274000.0
2001,IDA,36457400.0
2001,AXAS,36444400.0
2001,IFSIA,36030900.0
2001,AVGN,35799700.0
2001,GPI,35616300.0
2001,GAS,35532700.0
2001,ATSI,34417400.0
2001,INFO,34020500.0
2001,ISCA,32301200.0
2001,ISLE,31821900.0
2001,GRT,31648700.0
2001,IXYS,31639200.0
2001,ACGY,31563400.0
2001,IGTE,31485100.0
2001,ABTL,31480800.0
2001,GAP,31472400.0
2001,ARRY,31406500.0
2001,IO,31232500.0
2001,GWR,31065700.0
2001,ISPH,30898100.0
2001,INSM,30831000.0
2001,INOD,30604400.0
2001,AVII,29639200.0
2001,ISSC,29161300.0
2001,AFOP,28208100.0
2001,ICGE,27404100.0
2001,IBB,27244100.0
2001,IN,26776500.0
2001,IVAN,26655400.0
2001,IEX,26336800.0
2001,AGEN,25944300.0
2001,IVC,25675800.0
2001,GEO,25653400.0
2001,IMAX,25272300.0
2001,ASTE,25067600.0
2001,ICON,25008400.0
2001,AIPC,24672800.0
2001,ATAC,24643200.0
2001,ARLP,24498600.0
2001,GGG,23414700.0
2001,IYE,23407200.0
2001,GY,22883600.0
2001,GIB,22751600.0
2001,IIVI,22694600.0
2001,ATPG,22388000.0
2001,AMWD,22291600.0
2001,AMIC,22287700.0
2001,ALTH,22267800.0
2001,INAP,22174200.0
2001,IMMR,22039800.0
2001,GF,21860700.0
2001,APAC,21680800.0
2001,IUSA,21605300.0
2001,IVE,21538200.0
2001,IJH,21421800.0
2001,ANLY,21191300.0
2001,IMN,20133200.0
2001,IHR,19838000.0
2001,ALOY,19151300.0
2001,GB,19122600.0
2001,IFN,18766900.0
2001,GFF,18003600.0
2001,IIT,17413400.0
2001,APSG,16839400.0
2001,IEV,16791200.0
2001,IIF,16055400.0
2001,ASGR,15913600.0
2001,IBN,15824500.0
2001,IJK,15573600.0
2001,GDI,15393800.0
2001,IBCP,15182300.0
2001,IJS,14851400.0
2001,IVW,14425300.0
2001,ASYS,14396800.0
2001,ICOC,14386100.0
2001,IJJ,14371200.0
2001,ADAT,14236900.0
2001,IGN,14100100.0
2001,IIJI,13836100.0
2001,ACME,13675400.0
2001,GLT,13628100.0
2001,ACAT,13570500.0
2001,ALTI,13321000.0
2001,IGM,13079900.0
2001,ABCW,12467900.0
2001,INVE,12271200.0
2001,GRB,12268700.0
2001,IYR,12233000.0
2001,ICUI,12080100.0
2001,GTY,12039600.0
2001,AMED,11871200.0
2001,AMSWA,11445700.0
2001,INMD,11305100.0
2001,AMFI,11102700.0
2001,AVNR,10709400.0
2001,IYW,10496800.0
2001,INSW,10311400.0
2001,ALDA,10038800.0
2001,ABAX,10020300.0
2001,AVSR,9903800.0
2001,AMPL,9678100.0
2001,AERG,9589500.0
2001,ABMC,9438700.0
2001,ISTA,9058200.0
2001,GEF,9027000.0
2001,ISIG,8847200.0
2001,GHI,8733100.0
2001,IGOI,8673600.0
2001,AMIE,8627600.0
2001,GMR,8575800.0
2001,ACEL,8438600.0
2001,ADEP,8366800.0
2001,IVZ,8325300.0
2001,AAON,8299600.0
2001,INFI,8252300.0
2001,ASEI,8169800.0
2001,IBOC,8062100.0
2001,INPH,8059700.0
2001,ISYS,8039000.0
2001,GMA,7886500.0
2001,GET,7868100.0
2001,IYH,7720500.0
2001,ININ,7673300.0
2001,IOSP,7560000.0
2001,GPK,7414400.0
2001,ATRO,7119200.0
2001,IQI,6956000.0
2001,ICTG,6952300.0
2001,AERT,6943700.0
2001,AMTY,6933300.0
2001,IIIN,6908800.0
2001,GMXR,6821200.0
2001,IJT,6646200.0
2001,INDB,6466800.0
2001,IOO,6383400.0
2001,ASRV,6354600.0
2001,ATGN,6352500.0
2001,IRS,6304500.0
2001,GRR,6171000.0
2001,IIM,5936700.0
2001,ATCO,5936500.0
2001,ACFN,5816500.0
2001,ABCO,5768600.0
2001,ACET,5731200.0
2001,ACGL,5661100.0
2001,ALOG,5586800.0
2001,ACMR,5555600.0
2001,IRSN,5483400.0
2001,IRET,5436900.0
2001,AIRM,5400500.0
2001,GCH,5370000.0
2001,GPX,5348900.0
2001,IMT,5332000.0
2001,IGV,5280600.0
2001,GDF,5095600.0
2001,ATRM,5044900.0
2001,ARTX,5010700.0
2001,GAM,5005400.0
2001,GBL,4929600.0
2001,IBKC,4906200.0
2001,ALSK,4792900.0
2001,IBNK,4765300.0
2001,AVCA,4748000.0
2001,IDU,4737500.0
2001,ANIK,4735900.0
2001,IYY,4672700.0
2001,IYF,4654500.0
2001,IGLD,4642400.0
2001,IYZ,4625600.0
2001,AEPI,4594400.0
2001,AROW,4578600.0
2001,GDP,4474200.0
2001,ICA,4460700.0
2001,IDSY,4453000.0
2001,IMKTA,4432700.0
2001,AMOT,4382500.0
2001,AFAM,4325200.0
2001,IGW,4307000.0
2001,ICAD,4171800.0
2001,ATX,4169300.0
2001,GGT,4159600.0
2001,IPAR,4083900.0
2001,ADPI,4074200.0
2001,GAJ,4056300.0
2001,AMOV,4044600.0
2001,ADAM,4041400.0
2001,ANAT,4010900.0
2001,IQM,3904100.0
2001,ANDE,3793200.0
2001,IDT,3789500.0
2001,INOC,3765900.0
2001,ALCO,3745900.0
2001,IQT,3709100.0
2001,GLF,3541000.0
2001,IRIX,3477300.0
2001,ASUR,3346900.0
2001,GAI,3280700.0
2001,GUT,3246400.0
2001,ASFI,3218200.0
2001,IRIS,3108400.0
2001,IFNY,2953000.0
2001,APAGF,2716400.0
2001,GSH,2658200.0
2001,AMRN,2642800.0
2001,INTT,2570400.0
2001,ICB,2569300.0
2001,IIC,2501700.0
2001,IYC,2481900.0
2001,AHCI,2459600.0
2001,ABCB,2440300.0
2001,ICCC,2370200.0
2001,ADGF,2343700.0
2001,IQC,2340800.0
2001,ARGN,2312700.0
2001,ATAX,2311600.0
2001,IRL,2290600.0
2001,IRE,2285700.0
2001,IYK,2282300.0
2001,INBP,2243700.0
2001,ACSEF,2238900.0
2001,ALSE,2232200.0
2001,GCV,2186500.0
2001,IMS,2110300.0
2001,AMAC,2102400.0
2001,APPA,2030800.0
2001,AMAG,1981700.0
2001,AWBC,1931300.0
2001,APFC,1823600.0
2001,IBA,1751300.0
2001,AAME,1733700.0
2001,IIN,1688100.0
2001,IYM,1684700.0
2001,IDSA,1622400.0
2001,ANNB,1608100.0
2001,IDRA,1556400.0
2001,GGC,1552700.0
2001,IEP,1527300.0
2001,GBX,1509600.0
2001,IYG,1481800.0
2001,IVAC,1469200.0
2001,ATNI,1366700.0
2001,ALAN,1366000.0
2001,AEHR,1354600.0
2001,ALLB,1241200.0
2001,INCB,1213900.0
2001,IQN,1116000.0
2001,IMC,1101300.0
2001,AEZS,1083100.0
2001,ALOT,1062900.0
2001,ATRI,1059400.0
2001,IYJ,1035800.0
2001,AMNB,1026800.0
2001,ACUR,1023100.0
2001,ICS,999600.0
2001,INXI,995400.0
2001,ISRL,986400.0
2001,ARKR,922100.0
2001,AHPI,894800.0
2001,AMPH,888000.0
2001,IX,832000.0
2001,ARCW,808500.0
2001,GNI,789800.0
2001,ARTW,732000.0
2001,AMRB,728100.0
2001,APII,702900.0
2001,ARCI,698700.0
2001,ITIC,677200.0
2001,AMCE,665200.0
2001,GMK,645800.0
2001,IAAC,594400.0
2001,ARTNA,583700.0
2001,ASTC,549700.0
2001,ANTP,548600.0
2001,ATEA,515100.0
2001,ISH,472100.0
2001,IBCA,467800.0
2001,AEY,450700.0
2001,IHC,447800.0
2001,ABIO,445000.0
2001,ALNC,444800.0
2001,AIRT,441600.0
2001,ASBI,432600.0
2001,ASRVP,415000.0
2001,ARDNA,351100.0
2001,IPII,338400.0
2001,ISNS,271000.0
2001,ATLO,261000.0
2001,AUBN,251900.0
2001,AMTC,222700.0
2001,IFSB,221900.0
2001,IKNX,211900.0
2001,IXC,203400.0
2001,ABVA,144700.0
2001,ALBY,141800.0
2001,INTG,101400.0
2001,AMEN,42600.0
2001,IGE,37200.0
2001,IXG,35700.0
2001,IXJ,27700.0
2001,ATBC,16600.0
2001,ABAT,12100.0
2001,IXN,10800.0
2001,IXP,10000.0
2001,ARWR,9800.0
2001,GTC,0.0
