年份,股票代码,交易数量
2003,ASCA,90691600.0
2003,IMN,88680600.0
2003,ASMI,86331600.0
2003,IART,83632500.0
2003,IT,83486700.0
2003,ARBA,81161100.0
2003,IN,80270300.0
2003,GPN,77291800.0
2003,AMSG,76828500.0
2003,GXP,75861200.0
2003,GIM,75793300.0
2003,ASBC,74337300.0
2003,GCO,73005900.0
2003,IBN,71562100.0
2003,ACIW,68339200.0
2003,AFCE,67356400.0
2003,ACTL,67248600.0
2003,INAP,66582800.0
2003,ACTI,65697300.0
2003,AUDC,65079300.0
2003,ASGN,64837300.0
2003,IGLD,64833900.0
2003,AMSC,63997000.0
2003,ACET,63846500.0
2003,IDA,63671000.0
2003,ABFS,63411600.0
2003,ILMN,62871000.0
2003,AIPC,60355500.0
2003,GES,60052800.0
2003,GAP,59347900.0
2003,ICLR,57601600.0
2003,GGG,55903500.0
2003,AFOP,55688500.0
2003,AMRI,54920600.0
2003,ITRI,53567600.0
2003,GVA,50586900.0
2003,GB,50322300.0
2003,IO,49900400.0
2003,ACMR,46978200.0
2003,AMCS,46897300.0
2003,IVE,46172900.0
2003,ACPW,46123300.0
2003,AXTI,45990000.0
2003,GAB,45650300.0
2003,AGYS,44843200.0
2003,IAG,44733000.0
2003,ICUI,44036500.0
2003,ACGY,43199000.0
2003,IJH,42782800.0
2003,ARRY,42718700.0
2003,ARQL,42611100.0
2003,GTN,42435800.0
2003,ARTC,42300100.0
2003,IMGN,41638600.0
2003,GWR,41344800.0
2003,GY,41106900.0
2003,INT,41079200.0
2003,ACTG,41023000.0
2003,GPI,40443700.0
2003,IVW,40361900.0
2003,IMOS,40225100.0
2003,IEV,39429000.0
2003,GRT,39278300.0
2003,IUSA,38637000.0
2003,ISRG,38537500.0
2003,INSU,37419500.0
2003,ABAX,37188900.0
2003,ITWO,36560400.0
2003,GFF,36338300.0
2003,ISCA,36327300.0
2003,ACEL,36179100.0
2003,ALOY,35937600.0
2003,ICON,35665500.0
2003,GMR,35466300.0
2003,ABCO,35148800.0
2003,AVGN,34838800.0
2003,IJS,34383000.0
2003,ISLE,33683100.0
2003,IGW,32933300.0
2003,INZ,32880500.0
2003,GLT,32125300.0
2003,IPCC,31342900.0
2003,IBIS,31005200.0
2003,IFN,30884600.0
2003,ACGL,30581300.0
2003,IJT,30374600.0
2003,IDC,29539800.0
2003,ATAC,29404900.0
2003,GEO,29314400.0
2003,IMMR,29284600.0
2003,INFO,29037000.0
2003,APOG,28789200.0
2003,IFSIA,28052800.0
2003,IXYS,27873500.0
2003,IIVI,27872600.0
2003,ATPG,27853300.0
2003,IYE,27481800.0
2003,IGN,27434600.0
2003,ATSI,26839500.0
2003,AMSWA,26837100.0
2003,IVC,26816400.0
2003,IYZ,26385800.0
2003,IGV,26301000.0
2003,ANEN,26237100.0
2003,IYR,25983200.0
2003,ACCL,25946600.0
2003,IPAR,25256200.0
2003,IYW,24824300.0
2003,ARLP,24738000.0
2003,ABMC,24132600.0
2003,ALOG,24085500.0
2003,GEC,23632100.0
2003,ACAP,23619800.0
2003,IJJ,23597400.0
2003,GKM,22933800.0
2003,AXAS,22314900.0
2003,AERG,22308600.0
2003,APSG,21832100.0
2003,ABMD,21703300.0
2003,IDU,21646500.0
2003,IJK,21591400.0
2003,IVN,21553900.0
2003,AEZS,21056600.0
2003,ARNA,20825300.0
2003,GDI,20723400.0
2003,IBAS,20601500.0
2003,ISIG,20578300.0
2003,IVZ,20422200.0
2003,GIL,19296000.0
2003,ATCO,19288100.0
2003,IYH,18928100.0
2003,GET,18585000.0
2003,IMA,18367700.0
2003,ANLY,18276700.0
2003,AMFI,18239600.0
2003,AWRE,17689300.0
2003,ASGR,17291200.0
2003,AVNR,17240800.0
2003,ABCW,17208100.0
2003,ARTX,16703300.0
2003,IYM,16678500.0
2003,ALAN,16648900.0
2003,ICAD,16351500.0
2003,GIB,16341700.0
2003,ANIK,16033000.0
2003,AMWD,15959000.0
2003,GCH,15872400.0
2003,IRS,15705600.0
2003,ID,15700500.0
2003,IBOC,15415700.0
2003,GRB,15110600.0
2003,ASTE,14841300.0
2003,IIF,14202900.0
2003,ISSC,14133700.0
2003,GUT,13957200.0
2003,GPK,13887300.0
2003,IPSU,13839600.0
2003,APAC,13575800.0
2003,IVAC,13414000.0
2003,GTY,13225700.0
2003,IPAS,13059200.0
2003,GHI,12900100.0
2003,GEF,12459400.0
2003,IGE,12240600.0
2003,IDT,12112100.0
2003,GRS,12023500.0
2003,ASFI,11852400.0
2003,GBL,11773800.0
2003,INBP,11655900.0
2003,GLF,11553400.0
2003,ATGN,11222600.0
2003,ACAT,11086900.0
2003,AMED,11058200.0
2003,ISTA,10900800.0
2003,IBCP,10873000.0
2003,INVE,10745200.0
2003,IRET,10616900.0
2003,IGM,10548600.0
2003,IFNY,10264700.0
2003,GF,10221900.0
2003,IYY,10203900.0
2003,INOD,9719900.0
2003,IYC,9697000.0
2003,IOSP,9682800.0
2003,ACME,9655300.0
2003,AIRM,9620100.0
2003,IGTE,9472000.0
2003,IHR,9344400.0
2003,GJM,9188000.0
2003,IYJ,8754500.0
2003,IYK,8584600.0
2003,GSH,8571900.0
2003,ALSK,8546300.0
2003,AMTY,8497300.0
2003,INDB,8439600.0
2003,ALOT,8235000.0
2003,AVSR,8229400.0
2003,IQI,8213700.0
2003,AEPI,8096200.0
2003,GMA,7940800.0
2003,AAON,7879300.0
2003,AMAG,7811200.0
2003,AERT,7742700.0
2003,ACUS,7711200.0
2003,GRR,7091100.0
2003,ISYS,7041400.0
2003,INPH,6941900.0
2003,ICOC,6852800.0
2003,ILF,6752500.0
2003,ASEI,6737100.0
2003,INOC,6655600.0
2003,IYF,6595400.0
2003,IIM,6382500.0
2003,ADAM,6327900.0
2003,GAM,6246400.0
2003,IIT,6221600.0
2003,IMKTA,6012200.0
2003,ININ,5996300.0
2003,ICTG,5950300.0
2003,IDSY,5857400.0
2003,GDF,5805400.0
2003,GPX,5328700.0
2003,IBKC,5266700.0
2003,ATRM,5259800.0
2003,INXI,5243700.0
2003,IOO,5201900.0
2003,IXC,5102400.0
2003,ASRV,5060200.0
2003,ISP,5018000.0
2003,INDM,5002700.0
2003,AMIE,4921400.0
2003,GBX,4752600.0
2003,IBNK,4742600.0
2003,IQM,4716700.0
2003,GCV,4677600.0
2003,IBA,4544200.0
2003,ANAT,4452700.0
2003,IJD,4415100.0
2003,IIIN,4376000.0
2003,IRIS,4357300.0
2003,GDV,4357100.0
2003,IMT,4314600.0
2003,IKJ,4305500.0
2003,AHCI,4277900.0
2003,ARGN,4258800.0
2003,ACFN,4249100.0
2003,ALSE,4239900.0
2003,GGT,4228000.0
2003,GAJ,4176600.0
2003,GED,4146800.0
2003,GMXR,4058600.0
2003,ANDE,3995200.0
2003,AWBC,3994200.0
2003,ATX,3908100.0
2003,GDP,3888600.0
2003,IYG,3864900.0
2003,IQT,3843800.0
2003,AMIC,3812100.0
2003,ICA,3787800.0
2003,AROW,3741200.0
2003,INMD,3720000.0
2003,IIC,3597600.0
2003,APFC,3365400.0
2003,ISNS,3310500.0
2003,INFI,3250900.0
2003,ABCB,3221800.0
2003,IRSN,3191100.0
2003,AMPL,3190700.0
2003,APPA,3154400.0
2003,IRE,3109300.0
2003,IND,3087000.0
2003,AEY,3084200.0
2003,IEP,3053000.0
2003,GGC,2877100.0
2003,IRIX,2805800.0
2003,ALDA,2798500.0
2003,AKRX,2742200.0
2003,ADPI,2723800.0
2003,IBCA,2702500.0
2003,INCB,2654700.0
2003,AHPI,2552800.0
2003,ICB,2531500.0
2003,APII,2508200.0
2003,IDSA,2505400.0
2003,ATNI,2464200.0
2003,IDRA,2439300.0
2003,GAI,2425900.0
2003,ATRO,2326900.0
2003,ADRE,2283200.0
2003,AMAC,2264300.0
2003,IMS,2261700.0
2003,ADEP,2226000.0
2003,ICCC,2217800.0
2003,AMOT,2205300.0
2003,IQC,2204700.0
2003,ASUR,2200600.0
2003,AMPH,2168800.0
2003,ATAX,2167100.0
2003,AMOV,2135400.0
2003,IIN,2125600.0
2003,GPJ,2075800.0
2003,ANGN,2039500.0
2003,AAME,1993300.0
2003,ASYS,1971400.0
2003,AMIN,1938100.0
2003,INSW,1924400.0
2003,GFW,1889700.0
2003,INTT,1795700.0
2003,ATEA,1724400.0
2003,ABIO,1697100.0
2003,ABVA,1622900.0
2003,IXJ,1602500.0
2003,GWF,1596200.0
2003,ISH,1578700.0
2003,ADGF,1501400.0
2003,IRL,1485600.0
2003,IHC,1457900.0
2003,ARTNA,1434400.0
2003,AMRN,1407000.0
2003,ALCO,1379400.0
2003,AMNB,1295000.0
2003,IQN,1293000.0
2003,IAAC,1242300.0
2003,IMC,1204300.0
2003,ACSEF,1198900.0
2003,ICS,1138600.0
2003,APAGF,1129200.0
2003,AVCA,1064000.0
2003,ALLB,1004000.0
2003,ASTC,973700.0
2003,GUL,956400.0
2003,AMRB,945800.0
2003,IXP,929100.0
2003,ADRU,921900.0
2003,IFSB,910800.0
2003,ANNB,866800.0
2003,AIRT,865600.0
2003,ASRVP,864500.0
2003,IXG,841500.0
2003,ALNC,834100.0
2003,ADRA,832200.0
2003,IX,830200.0
2003,IXN,826900.0
2003,IKL,825200.0
2003,GUI,822800.0
2003,GNI,778800.0
2003,ADRD,736500.0
2003,AFAM,731200.0
2003,ATRI,709600.0
2003,ARKR,702000.0
2003,ACUR,696000.0
2003,ARCW,674500.0
2003,ISRL,650300.0
2003,ARTW,623600.0
2003,AEHR,592600.0
2003,APPY,558100.0
2003,INTG,557900.0
2003,IKM,541000.0
2003,ASBI,533900.0
2003,AMTC,531300.0
2003,GMK,497800.0
2003,ITF,491400.0
2003,ATLO,467100.0
2003,ITIC,465300.0
2003,ARCI,436300.0
2003,IPII,346000.0
2003,ANTP,345400.0
2003,ARDNA,327800.0
2003,AMCE,326700.0
2003,GBE,289100.0
2003,AUBN,283800.0
2003,GPD,282900.0
2003,IKNX,246100.0
2003,ATBC,180000.0
2003,APSA,136600.0
2003,ALBY,117900.0
2003,IBCPO,86500.0
2003,AMTCP,38000.0
2003,ARWR,26900.0
2003,IMB,25300.0
2003,ABAT,10500.0
2003,AMEN,4100.0
2003,GMW,600.0
2003,GTC,0.0
