年份,股票代码,交易数量
2004,IJJ,39355000.0
2004,IUSA,39303200.0
2004,IMMR,39226500.0
2004,IPCC,39188400.0
2004,ACET,38982500.0
2004,IRC,38926100.0
2004,GAB,38800600.0
2004,ACGL,38775900.0
2004,IJT,38602000.0
2004,INSU,38516500.0
2004,GTN,38392700.0
2004,ACMR,36700700.0
2004,GRT,36362400.0
2004,IVAC,35780300.0
2004,GPI,35393200.0
2004,ACPW,35339100.0
2004,AVNR,35038900.0
2004,IXYS,34757100.0
2004,ATRM,34339500.0
2004,AEZS,34325600.0
2004,ANTP,34014000.0
2004,IXC,33996300.0
2004,IDC,33942500.0
2004,IGE,33420000.0
2004,ABCO,32731500.0
2004,IVC,32682400.0
2004,ASGN,32613800.0
2004,ACAP,32215400.0
2004,ICUI,32057100.0
2004,IGW,31882200.0
2004,ILF,31031000.0
2004,ANEN,30770600.0
2004,ATSI,30608700.0
2004,APSG,30529800.0
2004,ABMD,30285400.0
2004,ISCA,29191900.0
2004,APOG,29043200.0
2004,ANIK,28605600.0
2004,ALDA,28265300.0
2004,INFO,27557100.0
2004,IYH,27515100.0
2004,ATLS,27262400.0
2004,GPK,26993600.0
2004,IIF,26877600.0
2004,IGV,26244900.0
2004,INTX,26241500.0
2004,GDP,26173500.0
2004,IDT,25919700.0
2004,ALSK,25650900.0
2004,IVZ,25270800.0
2004,IYM,24760200.0
2004,IJK,24649600.0
2004,INMD,24365600.0
2004,AXTI,24103800.0
2004,ABMC,23378500.0
2004,IDSY,23368700.0
2004,IOSP,23309800.0
2004,GNA,22717400.0
2004,ALOG,22349300.0
2004,ICAD,22316200.0
2004,ATAC,22113600.0
2004,INOD,22039100.0
2004,GIL,21774000.0
2004,GEO,21678800.0
2004,ACTG,21651000.0
2004,IOC,21130600.0
2004,GEC,21115500.0
2004,ATCO,21052300.0
2004,INZ,20496300.0
2004,IBAS,20169900.0
2004,GEF,19970800.0
2004,ASEI,19847900.0
2004,ICOC,19613600.0
2004,AMSWA,19555400.0
2004,ALOY,19384100.0
2004,APAC,19083300.0
2004,ASTE,18615100.0
2004,ATEA,18529800.0
2004,ASFI,18412300.0
2004,AVGN,18313800.0
2004,AFCE,18283200.0
2004,AVCA,18167900.0
2004,GED,18160800.0
2004,ASGR,17962300.0
2004,AFOP,17756100.0
2004,IYW,17606400.0
2004,IGTE,17108400.0
2004,IYK,16984800.0
2004,ACAT,16961700.0
2004,ISTA,16765400.0
2004,ANLY,16711000.0
2004,ITWO,16569300.0
2004,AHCI,16401700.0
2004,IRIS,16292800.0
2004,ISP,16219800.0
2004,GCH,16040200.0
2004,GHI,15923000.0
2004,GRB,15796200.0
2004,GKM,15723200.0
2004,IBOC,15642100.0
2004,IMA,15619900.0
2004,IRS,15593500.0
2004,AMFI,15514900.0
2004,IGLD,15469700.0
2004,ABCW,15294000.0
2004,IIT,15219100.0
2004,AACC,14828600.0
2004,IRET,14561600.0
2004,IHR,14451500.0
2004,IND,14339200.0
2004,IGM,14226700.0
2004,GF,14122500.0
2004,ANGN,13937500.0
2004,IPSU,13928800.0
2004,GMXR,13801300.0
2004,ICA,13583100.0
2004,ACSEF,13451300.0
2004,IBCP,13137600.0
2004,IDU,13012200.0
2004,ATGN,12972000.0
2004,AMTY,12681800.0
2004,GLF,12645100.0
2004,GBX,12309000.0
2004,ICOG,12230700.0
2004,GUT,12210000.0
2004,GTY,12028800.0
2004,AWRE,11982400.0
2004,IYC,11790900.0
2004,INTT,11652900.0
2004,IDIX,11566200.0
2004,AKRX,11454200.0
2004,AERT,11101200.0
2004,IYY,10949100.0
2004,GBL,10876700.0
2004,IWA,10700900.0
2004,IYT,10635000.0
2004,IYJ,10623400.0
2004,GHL,10385700.0
2004,GSH,10255600.0
2004,IMKTA,10157000.0
2004,ARBX,10145400.0
2004,ACUS,10128700.0
2004,ADPI,10074900.0
2004,INVE,10060100.0
2004,IRIX,9939700.0
2004,ARWR,9908300.0
2004,APII,9895000.0
2004,ISYS,9856200.0
2004,ICCC,9825100.0
2004,ARCC,9799800.0
2004,AMWD,9393200.0
2004,ANSW,9362800.0
2004,GIB,9352000.0
2004,IFON,9271200.0
2004,IFNY,9242600.0
2004,ISNS,9232300.0
2004,ALNY,9162300.0
2004,ARGN,9093500.0
2004,ISIG,8969800.0
2004,ANGO,8953500.0
2004,GCS,8704900.0
2004,IQI,8702500.0
2004,ACME,8696300.0
2004,IIM,8304300.0
2004,IBI,8245000.0
2004,AIRM,8139400.0
2004,INDM,8095300.0
2004,INDB,7996100.0
2004,AFFM,7914500.0
2004,ISI,7600600.0
2004,GDF,7523900.0
2004,AAON,7522700.0
2004,GPX,7097600.0
2004,INXI,6884600.0
2004,ALOT,6746600.0
2004,INBP,6709100.0
2004,IXJ,6623500.0
2004,GKK,6576300.0
2004,ANDS,6441000.0
2004,IYF,6367100.0
2004,GAM,6206000.0
2004,GMA,6194300.0
2004,IBNK,6173500.0
2004,APPA,6125000.0
2004,AUXL,6006500.0
2004,IOO,5876500.0
2004,AMOT,5830800.0
2004,INHX,5744800.0
2004,ACAD,5709700.0
2004,IMT,5702400.0
2004,GJM,5614300.0
2004,IMF,5550500.0
2004,IQT,5510900.0
2004,ASTC,5494100.0
2004,INPH,5452200.0
2004,IBKC,5334200.0
2004,ADAM,5277700.0
2004,IRE,5218500.0
2004,ININ,5187000.0
2004,ACFC,5183300.0
2004,IDRA,5150500.0
2004,ALSE,5090900.0
2004,GWF,5073500.0
2004,AMPL,4937200.0
2004,IQM,4919200.0
2004,AMAC,4918500.0
2004,IRSN,4905600.0
2004,IBA,4889400.0
2004,GGT,4740200.0
2004,GPD,4724600.0
2004,GRR,4710600.0
2004,ITF,4581200.0
2004,ASRV,4563800.0
2004,GGC,4477200.0
2004,AMIN,4404900.0
2004,INFI,4340400.0
2004,AWBC,4332600.0
2004,AMAG,4300600.0
2004,AMIE,4265400.0
2004,ABCB,4221700.0
2004,AEY,4105200.0
2004,GCV,4086300.0
2004,AHPI,4041100.0
2004,ADRE,4009200.0
2004,INCB,3992600.0
2004,GFZ,3976000.0
2004,ATX,3885700.0
2004,IIC,3838700.0
2004,GMK,3797400.0
2004,AVSR,3686700.0
2004,AEPI,3668900.0
2004,IEP,3650900.0
2004,AMPH,3638100.0
2004,GAJ,3628500.0
2004,GPW,3603300.0
2004,GYB,3555700.0
2004,ABIO,3512100.0
2004,ICTG,3494600.0
2004,GBE,3477000.0
2004,IAAC,3476400.0
2004,GPJ,3453900.0
2004,IKM,3399800.0
2004,ACFN,3362000.0
2004,IKJ,3355500.0
2004,INSW,3209000.0
2004,ABBC,3184800.0
2004,IPII,3181900.0
2004,GFW,3135700.0
2004,APFC,3115300.0
2004,GPU,3020900.0
2004,ALCO,2980200.0
2004,ADGF,2974800.0
2004,ANDE,2927800.0
2004,AROW,2911900.0
2004,AMIC,2850800.0
2004,INOC,2828000.0
2004,GAI,2776700.0
2004,IJD,2687200.0
2004,ICB,2614100.0
2004,ASUR,2599300.0
2004,IMS,2570100.0
2004,AMRN,2519300.0
2004,AEHR,2480300.0
2004,ADES,2477000.0
2004,IQC,2344500.0
2004,IKL,2298300.0
2004,ARTW,2295200.0
2004,ADEP,2274900.0
2004,ATAX,2257000.0
2004,ANAT,2228800.0
2004,IIN,2200000.0
2004,IYG,2164900.0
2004,AAME,2087600.0
2004,ADRA,2051700.0
2004,APPY,2049500.0
2004,ARKR,1985200.0
2004,GJD,1908900.0
2004,AMOV,1896000.0
2004,IHC,1881100.0
2004,IXG,1854300.0
2004,IBCA,1832300.0
2004,GUL,1784200.0
2004,ASYS,1735800.0
2004,ABVA,1684800.0
2004,AMNB,1579200.0
2004,IKR,1506600.0
2004,IMC,1503000.0
2004,IXP,1426300.0
2004,ISH,1409000.0
2004,IXN,1406900.0
2004,IRL,1369900.0
2004,ATRO,1356200.0
2004,GFY,1354300.0
2004,IFSB,1332700.0
2004,IKNX,1317400.0
2004,ADRD,1287000.0
2004,IQN,1160100.0
2004,GYA,1138200.0
2004,ICS,1118700.0
2004,ATNI,1039000.0
2004,IX,1036100.0
2004,AFAM,1023000.0
2004,ARTNA,1022300.0
2004,ANNB,987800.0
2004,AMRB,987100.0
2004,IPCS,953000.0
2004,GUI,948800.0
2004,ADRU,895500.0
2004,ANCX,885000.0
2004,AMCE,836000.0
2004,GJH,818700.0
2004,APAGF,818400.0
2004,GNI,747700.0
2004,GUQ,692700.0
2004,AMTC,673600.0
2004,ISRL,671100.0
2004,GJG,669900.0
2004,ALLB,652000.0
2004,ALBY,626900.0
2004,ARCW,606100.0
2004,ASRVP,594000.0
2004,ABAT,557200.0
2004,GJI,535900.0
2004,GJJ,531500.0
2004,ACUR,519100.0
2004,ALNC,488700.0
2004,ASBI,481300.0
2004,ARDNA,473900.0
2004,ARCI,461000.0
2004,GJE,458000.0
2004,GJB,456000.0
2004,ITIC,454600.0
2004,APSA,442500.0
2004,IBCPO,390400.0
2004,ATRI,298700.0
2004,ATLO,285300.0
2004,INTG,270900.0
2004,GJF,225300.0
2004,ATBC,222700.0
2004,IRETP,210500.0
2004,AUBN,208600.0
2004,AMTCP,129700.0
2004,IMB,110700.0
2004,AMAB,62600.0
2004,AMEN,20700.0
2004,GRE,7800.0
2004,ICOP,1400.0
2004,GTC,0.0
2004,GMW,0.0
